"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","133.6","","","","1"
"2019-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","134.5","","","","1"
"2019-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","135.4","","","","1"
"2019-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.0","","","","1"
"2019-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.6","","","","1"
"2019-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.3","","","","1"
"2019-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.0","","","","1"
"2019-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.8","","","","1"
"2019-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.2","","","","1"
"2019-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.6","","","","1"
"2019-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.4","","","","1"
"2019-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.4","","","","1"
"2020-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.8","","","","1"
"2020-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.4","","","","1"
"2020-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.6","","","","1"
"2020-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","135.7","","","","1"
"2020-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.1","","","","1"
"2020-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.2","","","","1"
"2020-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.2","","","","1"
"2020-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.0","","","","1"
"2020-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.9","","","","1"
"2020-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.5","","","","1"
"2020-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.7","","","","1"
"2020-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.4","","","","1"
"2021-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","138.2","","","","1"
"2021-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","138.9","","","","1"
"2021-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","139.6","","","","1"
"2021-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","140.3","","","","1"
"2021-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","141.0","","","","1"
"2021-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","141.4","","","","1"
"2021-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","142.3","","","","1"
"2021-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","142.6","","","","1"
"2021-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","142.9","","","","1"
"2021-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","143.9","","","","1"
"2021-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","144.2","","","","1"
"2019-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","148.7","","","","1"
"2019-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","149.3","","","","1"
"2019-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","149.4","","","","1"
"2019-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","149.0","","","","1"
"2019-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","149.7","","","","1"
"2019-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","150.7","","","","1"
"2019-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","151.6","","","","1"
"2019-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","151.1","","","","1"
"2019-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","150.2","","","","1"
"2019-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","149.9","","","","1"
"2019-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","151.1","","","","1"
"2019-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","151.9","","","","1"
"2020-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","153.5","","","","1"
"2020-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","152.9","","","","1"
"2020-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","152.8","","","","1"
"2020-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","154.0","","","","1"
"2020-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","154.3","","","","1"
"2020-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","154.8","","","","1"
"2020-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","155.0","","","","1"
"2020-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","153.8","","","","1"
"2020-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","152.6","","","","1"
"2020-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","153.3","","","","1"
"2020-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","153.9","","","","1"
"2020-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","153.6","","","","1"
"2021-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","155.0","","","","1"
"2021-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","155.6","","","","1"
"2021-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","155.5","","","","1"
"2021-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","155.4","","","","1"
"2021-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","156.6","","","","1"
"2021-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","156.8","","","","1"
"2021-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","157.6","","","","1"
"2021-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","158.0","","","","1"
"2021-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","158.5","","","","1"
"2021-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","159.2","","","","1"
"2021-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","160.7","","","","1"
"2019-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","143.0","","","","1"
"2019-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","143.4","","","","1"
"2019-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","143.8","","","","1"
"2019-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","144.1","","","","1"
"2019-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","144.2","","","","1"
"2019-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","144.0","","","","1"
"2019-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","144.3","","","","1"
"2019-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","144.6","","","","1"
"2019-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","144.8","","","","1"
"2019-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","145.7","","","","1"
"2019-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","145.9","","","","1"
"2019-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.3","","","","1"
"2020-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.4","","","","1"
"2020-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.7","","","","1"
"2020-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.5","","","","1"
"2020-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.0","","","","1"
"2020-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","145.6","","","","1"
"2020-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.4","","","","1"
"2020-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.4","","","","1"
"2020-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.8","","","","1"
"2020-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","147.3","","","","1"
"2020-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","148.3","","","","1"
"2020-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","148.7","","","","1"
"2020-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","148.7","","","","1"
"2021-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","148.4","","","","1"
"2021-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","148.8","","","","1"
"2021-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","150.0","","","","1"
"2021-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","150.7","","","","1"
"2021-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","151.7","","","","1"
"2021-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","152.8","","","","1"
"2021-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","153.5","","","","1"
"2021-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","153.9","","","","1"
"2021-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","154.4","","","","1"
"2021-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","155.4","","","","1"
"2021-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","155.9","","","","1"
"2019-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.3","","","","1"
"2019-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.6","","","","1"
"2019-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.5","","","","1"
"2019-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.8","","","","1"
"2019-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.9","","","","1"
"2019-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.1","","","","1"
"2019-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.5","","","","1"
"2019-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.5","","","","1"
"2019-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.6","","","","1"
"2019-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.8","","","","1"
"2019-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.6","","","","1"
"2019-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","122.9","","","","1"
"2020-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","122.6","","","","1"
"2020-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.3","","","","1"
"2020-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.7","","","","1"
"2020-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.2","","","","1"
"2020-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.6","","","","1"
"2020-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.7","","","","1"
"2020-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.2","","","","1"
"2020-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.0","","","","1"
"2020-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.0","","","","1"
"2020-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.3","","","","1"
"2020-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.3","","","","1"
"2020-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.6","","","","1"
"2021-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.3","","","","1"
"2021-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.3","","","","1"
"2021-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.5","","","","1"
"2021-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.7","","","","1"
"2021-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.7","","","","1"
"2021-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.8","","","","1"
"2021-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","125.6","","","","1"
"2021-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","125.8","","","","1"
"2021-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","125.9","","","","1"
"2021-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","126.5","","","","1"
"2021-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","126.3","","","","1"
"2019-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","92.2","","","","1"
"2019-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.8","","","","1"
"2019-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.4","","","","1"
"2019-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","97.2","","","","1"
"2019-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.7","","","","1"
"2019-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.9","","","","1"
"2019-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.0","","","","1"
"2019-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.7","","","","1"
"2019-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","98.5","","","","1"
"2019-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","99.4","","","","1"
"2019-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","98.5","","","","1"
"2019-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.3","","","","1"
"2020-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.8","","","","1"
"2020-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","97.4","","","","1"
"2020-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","99.0","","","","1"
"2020-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.2","","","","1"
"2020-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","91.5","","","","1"
"2020-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","92.4","","","","1"
"2020-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","92.1","","","","1"
"2020-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.5","","","","1"
"2020-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.5","","","","1"
"2020-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.4","","","","1"
"2020-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.2","","","","1"
"2020-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","92.1","","","","1"
"2021-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","91.9","","","","1"
"2021-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","92.7","","","","1"
"2021-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.7","","","","1"
"2021-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.9","","","","1"
"2021-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.1","","","","1"
"2021-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.4","","","","1"
"2021-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.0","","","","1"
"2021-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.3","","","","1"
"2021-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.7","","","","1"
"2021-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.0","","","","1"
"2021-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.9","","","","1"
"2019-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","136.6","","","","1"
"2019-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","137.9","","","","1"
"2019-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","140.6","","","","1"
"2019-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","143.0","","","","1"
"2019-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","144.0","","","","1"
"2019-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","142.7","","","","1"
"2019-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","144.2","","","","1"
"2019-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","143.3","","","","1"
"2019-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","140.3","","","","1"
"2019-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","141.3","","","","1"
"2019-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","141.5","","","","1"
"2019-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","143.1","","","","1"
"2020-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","143.4","","","","1"
"2020-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","144.0","","","","1"
"2020-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","138.9","","","","1"
"2020-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","136.7","","","","1"
"2020-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","139.7","","","","1"
"2020-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","142.8","","","","1"
"2020-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","142.8","","","","1"
"2020-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","141.5","","","","1"
"2020-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","140.4","","","","1"
"2020-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","141.1","","","","1"
"2020-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","141.3","","","","1"
"2020-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","142.3","","","","1"
"2021-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","144.9","","","","1"
"2021-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","147.1","","","","1"
"2021-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","148.8","","","","1"
"2021-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","149.5","","","","1"
"2021-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","150.3","","","","1"
"2021-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","150.8","","","","1"
"2021-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","152.2","","","","1"
"2021-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","153.8","","","","1"
"2021-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","153.2","","","","1"
"2021-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","155.4","","","","1"
"2021-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","155.4","","","","1"
"2019-01","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","149.6","","","","1"
"2019-02","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","152.4","","","","1"
"2019-03","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","170.1","","","","1"
"2019-04","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","187.1","","","","1"
"2019-05","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","189.2","","","","1"
"2019-06","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","174.1","","","","1"
"2019-07","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","179.9","","","","1"
"2019-08","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","170.9","","","","1"
"2019-09","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","169.5","","","","1"
"2019-10","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","170.1","","","","1"
"2019-11","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","166.7","","","","1"
"2019-12","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","165.8","","","","1"
"2020-01","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","166.4","","","","1"
"2020-02","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","163.1","","","","1"
"2020-03","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","134.0","","","","1"
"2020-04","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","113.6","","","","1"
"2020-05","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","132.8","","","","1"
"2020-06","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","146.7","","","","1"
"2020-07","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","153.1","","","","1"
"2020-08","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","151.9","","","","1"
"2020-09","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","151.3","","","","1"
"2020-10","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","149.0","","","","1"
"2020-11","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","146.8","","","","1"
"2020-12","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","151.7","","","","1"
"2021-01","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","160.9","","","","1"
"2021-02","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","171.3","","","","1"
"2021-03","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","181.3","","","","1"
"2021-04","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","184.6","","","","1"
"2021-05","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","190.5","","","","1"
"2021-06","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","193.6","","","","1"
"2021-07","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","200.4","","","","1"
"2021-08","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","201.3","","","","1"
"2021-09","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","201.0","","","","1"
"2021-10","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","211.1","","","","1"
"2021-11","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","210.8","","","","1"
"2019-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","125.9","","","","1"
"2019-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","126.4","","","","1"
"2019-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","126.6","","","","1"
"2019-04","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.1","","","","1"
"2019-05","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.3","","","","1"
"2019-06","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.7","","","","1"
"2019-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.0","","","","1"
"2019-08","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.8","","","","1"
"2019-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.8","","","","1"
"2019-10","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.9","","","","1"
"2019-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.0","","","","1"
"2019-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.9","","","","1"
"2020-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.6","","","","1"
"2020-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.8","","","","1"
